fish,stage,day,plotday,trial,EST,yds,distance
fish3,Rotation,1,27,2,0.0,172.5323507,18.0556303
fish3,Rotation,1,27,3,0.0,96.07032042,25.25454627
fish3,Rotation,1,27,4,0.0,22.6422427,9.638567694
fish3,Rotation,1,27,5,0.0,-126.8906709,19.49280098
fish3,Rotation,1,27,6,0.0,29.05079452,12.6147393
fish3,Rotation,2,28,1,0.155849609,11.04085249,4.014312265
fish3,Rotation,2,28,2,0.0,49.34479057,12.86318686
fish3,Rotation,2,28,3,0.0,18.82722512,9.599659012
fish3,Rotation,2,28,4,0.0,13.27023075,13.1394823
fish3,Rotation,2,28,5,0.0,14.43655022,9.349217728
fish3,Rotation,2,28,6,0.0,33.7498341,8.396543143
fish3,Rotation,3,29,1,1.0,0.019842969,6.352391747
fish3,Rotation,3,29,2,0.0,20.69306133,7.443745208
fish3,Rotation,3,29,3,0.0,-2.45559694,9.819132659
fish3,Rotation,3,29,4,0.89358345,4.167762073,3.191759851
fish3,Rotation,3,29,5,0.928573761,3.752263604,8.61985204
fish3,Rotation,3,29,6,0.0,16.73411288,10.96971477
fish3,Rotation,4,30,1,0.687132034,6.510540863,3.756779188
fish3,Rotation,4,30,2,1.0,-2.285562626,2.965032623
fish3,Rotation,4,30,3,0.322122726,10.01158047,5.496971567
fish3,Rotation,4,30,4,0.0,52.96931478,12.11275882
fish3,Rotation,4,30,5,0.564918671,7.535495414,3.510321617
fish3,Rotation,4,30,6,1.0,1.287859484,4.609451109
fish3,Rotation,5,31,1,1.0,-0.533945824,3.564438936
fish3,Rotation,5,31,2,0.976381454,-3.407610925,5.185650307
fish3,Rotation,5,31,3,0.0,20.24209491,6.479263187
fish3,Rotation,5,31,4,1.0,2.958669062,3.732758971
fish3,Rotation,5,31,5,1.0,-0.957401247,4.023355238
fish3,Rotation,5,31,6,0.634880219,6.439452523,3.671448358
fish3,Rotation,6,32,1,0.0,56.57632445,14.41149824
fish3,Rotation,6,32,2,0.0,40.19096818,13.41799793
fish3,Rotation,6,32,3,0.962400589,3.291854225,10.03354004
fish3,Rotation,6,32,4,0.0,42.8799192,18.51112373
fish3,Rotation,6,32,5,0.703430328,6.113769205,4.637157047
fish3,Rotation,6,32,6,1.0,2.095218021,6.582588424
fish3,Rotation,7,33,1,0.328369293,9.389863342,8.184880225
fish3,Rotation,7,33,2,0.83326355,4.650699073,5.979637458
fish3,Rotation,7,33,3,0.81622139,5.068299938,2.924899491
fish3,Rotation,7,33,4,0.413904343,8.70619337,3.217273272
fish3,Rotation,7,33,5,1.0,-2.013728901,6.62338311
fish3,Rotation,7,33,6,0.559978638,7.263077634,4.64503758
fish3,Rotation,8,34,1,0.24864212,10.17116621,3.962748754
fish3,Rotation,8,34,2,1.0,-1.866966297,2.915654071
fish3,Rotation,8,34,3,0.52158371,7.499817088,3.116340125
fish3,Rotation,8,34,4,1.0,-1.224017442,4.990559668
fish3,Rotation,8,34,5,1.0,-0.0004939,4.828968845
fish3,Rotation,8,34,6,0.185403976,9.886358221,4.595558381
fish3,Rotation,9,35,1,1.0,-1.012551405,3.045886222
fish3,Rotation,9,35,2,0.969305191,-3.515160842,2.67850517
fish3,Rotation,9,35,3,1.0,0.612816882,2.779078007
fish3,Rotation,9,35,4,1.0,1.065001504,8.629559943
fish3,Rotation,9,35,5,0.71613327,-6.433450955,5.830994668
fish3,Rotation,9,35,6,1.0,-0.850179708,5.463551614
fish3,Rotation,10,36,1,1.0,-0.734966041,3.872968193
fish3,Rotation,10,36,2,0.621423874,-7.665694626,5.335784353
fish3,Rotation,10,36,3,0.0,24.63863645,9.016436469
fish3,Rotation,10,36,4,0.0,136.1174317,13.61577946
fish3,Rotation,10,36,5,0.172968063,11.45454821,4.742956304
fish3,Rotation,10,36,6,0.0,-24.28704979,9.595377142
fish3,Rotation,11,37,1,0.0,15.23045038,8.754064007
fish3,Rotation,11,37,2,0.32386795,10.13474934,3.11548051
fish3,Rotation,11,37,3,1.0,-0.558443086,7.574718225
fish3,Rotation,11,37,4,0.13763443,11.79511214,6.076059676
fish3,Rotation,11,37,5,0.237121735,-11.22990228,10.996216
fish3,Rotation,11,37,6,0.0,17.69336926,5.859160978
fish3,Rotation,12,38,1,1.0,-0.732921749,3.347870291
fish3,Rotation,12,38,2,0.0,19.4609572,8.699761342
fish3,Rotation,12,38,3,0.0,1.298697685,9.661336549
fish3,Rotation,12,38,4,0.988350067,3.351469353,2.953932903
fish3,Rotation,12,38,5,1.0,0.804454635,3.117469151
fish3,Rotation,12,38,6,0.0,13.22445277,6.462650059
fish3,Rotation,13,39,1,1.0,-0.587580524,6.898172582
fish3,Rotation,13,39,2,0.0,-75.35430307,14.5358223
fish3,Rotation,13,39,3,0.695028458,-6.62194313,9.732071975
fish3,Rotation,13,39,4,1.0,0.972482056,3.174221964
fish3,Rotation,13,39,5,0.398740921,8.829202604,3.011945165
fish3,Rotation,13,39,6,0.707054291,6.656002149,5.071865092
fish3,Rotation,14,40,1,0.0,-2.895332707,2.603468219
fish3,Rotation,14,40,2,0.870475922,-4.303548488,4.636270224
fish3,Rotation,14,40,3,1.0,0.183562416,4.745886901
fish3,Rotation,14,40,4,1.0,-2.682140403,4.177553618
fish3,Rotation,14,40,5,0.666151199,-6.689457969,2.775403413
fish3,Rotation,14,40,6,0.0,-27.66442619,10.44114048
fish3,Rotation,15,41,1,0.151758347,10.83043192,5.261156227
fish3,Rotation,15,41,2,0.657911453,5.509871092,6.927428737
fish3,Rotation,15,41,3,0.0,14.80910663,14.06882245
fish3,Rotation,15,41,4,0.116272125,11.2475417,3.595523777
fish3,Rotation,15,41,5,0.0,-90.43529578,16.64725486
fish3,Rotation,15,41,6,0.125436935,10.59974941,4.581572044
fish3,Washout,1,42,1,0.332241211,8.673047499,3.741668804
fish3,Washout,1,42,2,0.0,-3.420294144,10.83876815
fish3,Washout,1,42,3,0.0,-46.81306037,14.91196871
fish3,Washout,1,42,4,0.0,-39.94443077,14.52886721
fish3,Washout,1,42,5,0.359449539,-8.308295223,10.66089698
fish3,Washout,1,42,6,0.0,-47.70225716,16.84730562
fish3,Washout,2,43,1,1.0,0.058188737,4.38147216
fish3,Washout,2,43,2,0.336389694,-9.302260541,3.288580665
fish3,Washout,2,43,3,0.0,64.01466936,17.95273471
fish3,Washout,2,43,4,0.728836212,-5.545045938,3.026958583
fish3,Washout,2,43,5,0.052280579,-11.52525224,6.278958937
fish3,Washout,2,43,6,0.0,-12.61438581,8.636160021
fish3,Washout,3,44,1,1.0,-2.707046415,2.659410147
fish3,Washout,3,44,2,0.0,-13.18787858,5.126084405
fish3,Washout,3,44,3,1.0,0.356360357,4.99492342
fish3,Washout,3,44,4,1.0,-1.495769087,2.75996994
fish3,Washout,3,44,5,0.52907959,-7.854603863,3.244585236
fish3,Washout,3,44,6,0.982751999,-2.817003461,7.29924058
fish3,Washout,4,45,1,0.429716263,-9.059375383,5.639032857
fish3,Washout,4,45,2,1.0,2.245250284,5.253011131
fish3,Washout,4,45,3,0.772361908,-5.411271503,2.676117073
fish3,Washout,4,45,4,1.0,-1.519379451,7.715627949
fish3,Washout,4,45,5,0.0,-11.72219879,9.826903461
fish3,Washout,4,45,6,1.0,-1.771665965,2.973301903
fish3,Washout,5,46,1,1.0,2.057648663,8.839729161
fish3,Washout,5,46,2,0.474109802,-7.81997542,7.165264385
fish3,Washout,5,46,3,0.0,-28.39036664,15.24724052
fish3,Washout,5,46,4,1.0,2.407969401,4.688268239
fish3,Washout,5,46,5,0.355014954,-8.870473251,5.494050928
fish3,Washout,5,46,6,0.0,-116.7559256,18.2044974
fish3,Washout,6,47,1,0.834465179,4.858517515,4.300000201
fish3,Washout,6,47,2,0.835695419,-4.766840637,4.938571973
fish3,Washout,6,47,3,0.0,-114.0731452,14.33017709
fish3,Washout,6,47,4,0.892448578,4.609804927,4.030698387
fish3,Washout,6,47,5,1.0,-2.143595653,3.112211703
fish3,Washout,6,47,6,0.105781708,-12.68252015,4.680031906
fish3,Washout,7,48,1,0.582952652,-7.141967775,7.663401175
fish3,Washout,7,48,2,0.996923599,-2.871567715,3.498818761
fish3,Washout,7,48,3,0.480919037,-8.271832508,5.558919847
fish3,Washout,7,48,4,0.0,-32.20614445,20.92113496
fish3,Washout,7,48,5,0.787019882,-5.026960373,12.46137511
fish3,Washout,7,48,6,0.0,116.0759974,27.57931296
fish3,Washout,8,49,1,0.0,-13.53799255,6.413805173
fish3,Washout,8,49,2,0.429144058,-8.567633385,6.322672208
fish3,Washout,8,49,3,0.201625977,-10.53688296,6.867385902
fish3,Washout,8,49,4,0.887499008,-3.88792739,2.468345054
fish3,Washout,8,49,5,0.878229294,-4.05034516,4.209233983
fish3,Washout,8,49,6,0.543584976,-7.262578665,2.966076754
fish3,Washout,9,50,1,0.0,-14.24358353,5.328325135
fish3,Washout,9,50,2,0.115747604,-11.82327897,3.401274371
fish3,Washout,9,50,3,0.923347626,-3.817728536,9.491987082
fish3,Washout,9,50,4,0.126533661,-11.7343703,7.619420233
fish3,Washout,9,50,5,0.702114258,-5.796727563,6.350519801
fish3,Washout,9,50,6,1.0,-0.15792861,3.035632154
fish3,Washout,10,51,1,1.0,-1.085866685,5.924660117
fish3,Washout,10,51,2,1.0,-0.426269067,2.479451986
fish3,Washout,10,51,3,0.694198761,-6.183910844,2.641300508
fish3,Washout,10,51,4,0.863647614,-3.959654005,11.42847025
fish3,Washout,10,51,5,0.591116104,-6.342011471,2.996760038
fish3,Washout,10,51,6,0.115156326,-11.39759249,3.017140721
fish3,ReRotation,1,52,1,0.0,-16.10678071,9.202928242
fish3,ReRotation,1,52,2,0.685920868,6.58222331,3.341945079
fish3,ReRotation,1,52,3,0.408382568,9.778160894,2.508468772
fish3,ReRotation,1,52,4,0.781269226,-5.436093248,5.080958027
fish3,ReRotation,1,52,5,0.608749542,7.086785992,2.397474417
fish3,ReRotation,1,52,6,1.0,-2.572110769,2.165347334
fish3,ReRotation,2,53,1,0.952844772,3.210513299,5.366788832
fish3,ReRotation,2,53,2,0.590715561,-7.057342994,6.011849301
fish3,ReRotation,2,53,3,1.0,-1.239948693,9.822904204
fish3,ReRotation,2,53,4,0.375595245,-9.797742797,3.362409706
fish3,ReRotation,2,53,5,1.0,0.646629364,4.649903853
fish3,ReRotation,2,53,6,1.0,0.034211412,7.375850855
fish3,ReRotation,3,54,1,0.0,-167.596886,10.58629389
fish3,ReRotation,3,54,2,0.0,21.98482629,13.09555652
fish3,ReRotation,3,54,3,0.099296722,11.05821344,10.17319737
fish3,ReRotation,3,54,4,1.0,2.048908659,2.53507579
fish3,ReRotation,3,54,5,0.0,12.99861269,7.146056917
fish3,ReRotation,3,54,6,0.680427704,5.799204203,2.695139854
fish3,ReRotation,4,55,1,0.095853958,-12.75381933,6.55291341
fish3,ReRotation,4,55,2,0.587043915,-7.070043608,9.13026621
fish3,ReRotation,4,55,3,0.0,27.74007792,7.16738604
fish3,ReRotation,4,55,4,0.229349289,9.813727231,3.066616187
fish3,ReRotation,4,55,5,0.94465271,2.995698637,4.35817777
fish3,ReRotation,4,55,6,0.23901001,9.055214576,3.944389906
fish3,ReRotation,5,56,1,0.125103149,10.24289138,5.074556518
fish3,ReRotation,5,56,2,0.0,23.7428066,6.405310177
fish3,ReRotation,5,56,3,0.780344162,5.187803463,4.135838963
fish3,ReRotation,5,56,4,0.0,18.85884916,5.200065496
fish3,ReRotation,5,56,5,0.616178665,5.980083402,8.383564839
fish3,ReRotation,5,56,6,0.0,19.29043967,11.50478669
fish3,ReRotation,6,57,1,0.459671173,8.898449962,4.750517227
fish3,ReRotation,6,57,2,1.0,2.97538358,2.183405525
fish3,ReRotation,6,57,3,0.391721878,9.042080882,7.317335169
fish3,ReRotation,6,57,4,1.0,-0.055489207,2.421771724
fish3,ReRotation,6,57,5,0.0,16.45374925,5.699043282
fish3,ReRotation,6,57,6,0.0,-110.633757,12.58516601
fish3,ReRotation,7,58,1,0.48755661,8.337814225,2.61432224
fish3,ReRotation,7,58,2,0.0,21.93792462,10.05165652
fish3,ReRotation,7,58,3,0.496025238,-8.860175481,2.586081851
fish3,ReRotation,7,58,4,0.0,15.23863334,8.899997762
fish3,ReRotation,7,58,5,0.100479279,11.66206519,4.333236493
fish3,ReRotation,7,58,6,0.0,25.82655595,11.39967022
fish3,ReRotation,8,59,1,0.999517593,-2.71140183,3.207259656
fish3,ReRotation,8,59,2,0.0,-121.2169021,14.1526631
fish3,ReRotation,8,59,3,0.652113113,-6.512326961,4.441335032
fish3,ReRotation,8,59,4,0.0,19.03656232,8.8518615
fish3,ReRotation,8,59,5,0.441970978,7.668474538,3.554870931
fish3,ReRotation,8,59,6,0.0,-12.90970072,7.37863587
fish7,Baseline,12,1,1,0.0,-176.3955384,24.80423246
fish7,Baseline,12,1,2,0.0,17.26587785,9.822059294
fish7,Baseline,12,1,3,0.483131561,7.407171394,6.857398146
fish7,Baseline,12,1,4,0.0,-16.10089122,12.96119808
fish7,Baseline,12,1,5,0.757494125,-5.589062143,2.232319197
fish7,Baseline,12,1,6,0.262451324,11.43973295,3.572116581
fish7,Baseline,13,2,1,0.528106842,7.657662664,3.112859335
fish7,Baseline,13,2,2,0.0,-18.00652939,15.39638685
fish7,Baseline,13,2,3,0.465860519,8.197768257,4.885182504
fish7,Baseline,13,2,4,0.0,161.7391585,13.25615247
fish7,Baseline,13,2,5,1.0,-1.295163244,2.866602803
fish7,Baseline,13,2,6,0.325279388,9.617906907,3.353217125
fish7,Baseline,14,3,1,0.0,14.68588952,7.380193311
fish7,Baseline,14,3,2,1.0,0.324997994,6.169279003
fish7,Baseline,14,3,3,0.618343506,-6.757114405,4.951675814
fish7,Baseline,14,3,4,0.683241043,-6.278520763,5.535610546
fish7,Baseline,14,3,5,0.787658844,5.30081333,3.551974812
fish7,Baseline,14,3,6,0.0,-76.46870742,9.368805714
fish7,Baseline,15,4,1,1.0,-0.581483543,3.209063022
fish7,Baseline,15,4,2,0.0,-20.71066908,5.452600561
fish7,Baseline,15,4,3,0.882759247,4.688661449,3.124734849
fish7,Baseline,15,4,4,0.0,-18.03109963,6.412476055
fish7,Baseline,15,4,5,0.0,-126.2472834,14.03169272
fish7,Baseline,15,4,6,0.0,-133.9638404,16.45670501
fish7,Baseline,16,5,1,0.884256516,-4.423344298,2.69802681
fish7,Baseline,16,5,2,0.0,22.71737632,9.350989266
fish7,Baseline,16,5,3,0.0,-26.34134121,13.43137123
fish7,Baseline,16,5,4,0.840110931,-4.821313594,2.215719462
fish7,Baseline,16,5,5,1.0,-1.548326789,3.808186586
fish7,Baseline,16,5,6,0.976696167,3.526667753,2.41414276
fish7,Baseline,17,6,1,0.0,-15.66524075,9.510714429
fish7,Baseline,17,6,2,0.331554565,10.00705704,5.394413205
fish7,Baseline,17,6,3,1.0,-0.360466794,2.147860865
fish7,Baseline,17,6,4,0.058574829,-13.56051711,2.973327619
fish7,Baseline,17,6,5,0.0,26.8511526,5.595640323
fish7,Baseline,17,6,6,0.838232193,-5.149141924,2.193302821
fish7,Baseline,18,7,1,0.321846161,-9.608687037,5.538558867
fish7,Baseline,18,7,2,1.0,1.461901721,5.09280388
fish7,Baseline,18,7,3,1.0,2.630644398,2.247721852
fish7,Baseline,18,7,4,1.0,-1.62591411,2.95517458
fish7,Baseline,18,7,5,1.0,1.817772627,2.535345324
fish7,Baseline,18,7,6,0.74685112,5.867529763,3.118588126
fish7,Baseline,19,8,1,0.673456345,5.888515776,3.269346907
fish7,Baseline,19,8,2,0.0,-2.974188778,2.273905369
fish7,Baseline,19,8,3,0.680875931,6.904463864,2.326258217
fish7,Baseline,19,8,4,1.0,0.000675745,2.333046672
fish7,Baseline,19,8,5,0.0,-23.4777225,8.47520503
fish7,Baseline,19,8,6,1.0,1.074561599,3.012765944
fish7,Baseline,20,9,1,0.0,-16.56324316,6.465648864
fish7,Baseline,20,9,2,0.0,-120.4611043,9.114893443
fish7,Baseline,20,9,3,0.0,48.45063853,9.64097839
fish7,Baseline,20,9,4,0.0,-13.69484333,3.908140163
fish7,Baseline,20,9,5,0.410614166,8.560794467,5.137116431
fish7,Baseline,20,9,6,1.0,-0.446655234,2.524907579
fish7,Baseline,21,10,1,0.666065369,-7.189098353,6.48249548
fish7,Baseline,21,10,2,1.0,-2.090054912,2.701227056
fish7,Baseline,21,10,3,0.49297348,-9.311644901,2.044108201
fish7,Baseline,21,10,4,0.0,64.86752744,10.45034127
fish7,Baseline,21,10,5,1.0,-0.104079561,1.969739543
fish7,Baseline,21,10,6,0.0,-18.51333168,7.048123778
fish7,Baseline,22,11,1,1.0,2.673061046,2.649038096
fish7,Baseline,22,11,2,0.885505829,-4.384852735,2.145197443
fish7,Baseline,22,11,3,1.0,-2.374291956,3.032863416
fish7,Baseline,22,11,4,0.672149811,-6.486119063,2.296624959
fish7,Baseline,22,11,5,0.133514557,-12.47338529,3.688161872
fish7,Baseline,22,11,6,0.684795532,6.612611707,3.282714434
fish7,Baseline,23,12,1,1.0,1.682086018,2.583038243
fish7,Baseline,23,12,2,0.0,19.87725818,4.724663527
fish7,Baseline,23,12,3,0.0,-29.70469817,4.014241877
fish7,Baseline,23,12,4,0.889549408,-4.463000552,2.126706316
fish7,Baseline,23,12,5,0.517387543,-8.523549273,3.257114601
fish7,Baseline,23,12,6,1.0,-1.825512853,2.277345857
fish7,Rotation,1,13,1,0.0,-72.79958507,12.16742397
fish7,Rotation,1,13,2,0.52448288,8.380319976,4.917006286
fish7,Rotation,1,13,3,0.0,124.3085001,12.04800884
fish7,Rotation,1,13,4,0.0,21.24928335,7.34973315
fish7,Rotation,1,13,5,0.0,19.97612889,9.676854072
fish7,Rotation,1,13,6,0.44181839,9.430620709,5.881982733
fish7,Rotation,2,14,1,0.962753448,-3.446121535,2.95873319
fish7,Rotation,2,14,2,0.0,-78.38618661,11.12740454
fish7,Rotation,2,14,3,0.0,24.439835,8.293577857
fish7,Rotation,2,14,4,0.0,15.83268827,8.838444166
fish7,Rotation,2,14,5,0.0,79.25935076,12.60487207
fish7,Rotation,2,14,6,0.154018555,11.24893709,2.951794334
fish7,Rotation,3,15,1,0.588665161,8.036277013,2.233184467
fish7,Rotation,3,15,2,0.764198456,5.927369662,6.50128755
fish7,Rotation,3,15,3,0.0,14.03126213,9.081802201
fish7,Rotation,3,15,4,0.346632156,10.42346336,8.405355335
fish7,Rotation,3,15,5,0.735283051,6.315894401,5.261305247
fish7,Rotation,3,15,6,1.0,-2.580961464,6.328631031
fish7,Rotation,4,16,1,0.0,14.03196044,4.637150462
fish7,Rotation,4,16,2,0.611887131,7.259993879,13.6008843
fish7,Rotation,4,16,3,1.0,1.887284365,3.242857074
fish7,Rotation,4,16,4,0.103359375,12.62728908,4.521090837
fish7,Rotation,4,16,5,0.0,-121.3575068,16.94154478
fish7,Rotation,4,16,6,0.0,14.22169555,9.60873956
fish7,Rotation,5,17,1,0.0,50.34036493,16.28778582
fish7,Rotation,5,17,2,0.644407425,6.608532535,8.687948129
fish7,Rotation,5,17,3,0.0,12.79030707,14.05607949
fish7,Rotation,5,17,4,0.599823151,6.876839022,6.01579908
fish7,Rotation,5,17,5,0.486250076,7.640393508,6.250492177
fish7,Rotation,5,17,6,0.90597168,4.168748051,5.01621148
fish7,Rotation,6,18,1,0.493927155,7.377501921,5.740375489
fish7,Rotation,6,18,2,0.654783401,6.672519737,7.509994908
fish7,Rotation,6,18,3,0.0,82.04850018,16.81237406
fish7,Rotation,6,18,4,0.28972641,9.70196922,5.511228341
fish7,Rotation,6,18,5,0.703649673,-5.571272505,3.932232238
fish7,Rotation,6,18,6,0.474653397,7.78805117,4.120260727
fish7,Rotation,7,19,1,0.121259842,11.56718926,13.01588179
fish7,Rotation,7,19,2,0.0,77.29781651,21.91226242
fish7,Rotation,7,19,3,0.0,22.89522883,9.492692858
fish7,Rotation,7,19,4,0.69651619,6.07084285,2.668131048
fish7,Rotation,7,19,5,0.252151642,10.02598943,12.07523121
fish7,Rotation,7,19,6,0.0,14.14775242,8.120762297
fish7,Rotation,8,20,1,0.658874664,6.597692888,4.141798813
fish7,Rotation,8,20,2,0.488796387,8.052942898,3.241846106
fish7,Rotation,8,20,3,0.0,20.99821357,7.66673373
fish7,Rotation,8,20,4,0.336914215,9.339321589,5.289286255
fish7,Rotation,8,20,5,0.640297089,-6.923406599,8.096473669
fish7,Rotation,8,20,6,0.0,14.39628222,9.097062691
fish7,Rotation,9,21,1,0.944252167,3.489649008,3.768044139
fish7,Rotation,9,21,2,0.0,70.92041484,20.90897278
fish7,Rotation,9,21,3,0.062666092,11.65802185,7.601290938
fish7,Rotation,9,21,4,0.152063522,10.90905644,7.23576036
fish7,Rotation,9,21,5,0.420770798,-9.735225136,7.285589544
fish7,Rotation,9,21,6,0.0,-149.6280014,18.84723519
fish7,Rotation,10,22,1,0.304832611,-10.14545158,5.013321902
fish7,Rotation,10,22,2,0.658855591,6.796199896,2.777135489
fish7,Rotation,10,22,3,0.099105988,11.52105546,7.169634618
fish7,Rotation,10,22,4,1.0,0.966926778,4.324172565
fish7,Rotation,10,22,5,1.0,0.682606437,2.443096226
fish7,Rotation,10,22,6,1.0,-0.990651145,4.129870783
fish7,Rotation,11,23,1,0.0,-18.22708441,13.7918663
fish7,Rotation,11,23,2,1.0,-2.202187306,2.574147894
fish7,Rotation,11,23,3,0.0,24.53551724,7.28086341
fish7,Rotation,11,23,4,0.0,20.52988637,8.758294608
fish7,Rotation,11,23,5,1.0,1.640174164,4.866285492
fish7,Rotation,11,23,6,1.0,2.894103959,3.136912673
fish7,Rotation,12,24,1,0.775375519,5.567562249,2.540145019
fish7,Rotation,12,24,2,0.429687653,8.449022173,4.937941828
fish7,Rotation,12,24,3,1.0,2.399443365,3.274617808
fish7,Rotation,12,24,4,0.581684265,-7.700792794,2.659284288
fish7,Rotation,12,24,5,0.201835785,-12.10669918,5.954612952
fish7,Rotation,12,24,6,1.0,1.849074236,2.600653657
fish7,Rotation,13,25,1,0.13479248,11.71395357,10.2360868
fish7,Rotation,13,25,2,0.0,15.12957143,9.91227146
fish7,Rotation,13,25,3,0.452385101,8.087411197,9.897666215
fish7,Rotation,13,25,4,0.506954346,7.555088631,3.37148252
fish7,Rotation,13,25,5,0.0,25.54477243,6.972416977
fish7,Rotation,13,25,6,0.934171829,3.778088782,3.031031767
fish7,Rotation,14,26,1,1.0,-0.068875433,3.062930607
fish7,Rotation,14,26,2,1.0,1.882148561,3.082988634
fish7,Rotation,14,26,3,0.0,-14.80481172,5.073565155
fish7,Rotation,14,26,4,1.0,1.965394248,2.649206086
fish7,Rotation,14,26,5,0.0,6.533638556,2.75459092
fish7,Rotation,14,26,6,0.755853806,5.662845068,2.657181115
fish7,Rotation,15,27,1,1.0,2.566692582,2.694928816
fish7,Rotation,15,27,2,0.695095215,-6.396888889,2.289221998
fish7,Rotation,15,27,3,1.0,0.459852448,2.268292466
fish7,Rotation,15,27,4,0.961370621,-3.528199139,2.324230476
fish7,Rotation,15,27,5,0.3753759,9.165602213,4.760338729
fish7,Rotation,15,27,6,1.0,-1.327273724,2.516861345
fish7,Washout,1,28,1,0.534715805,-8.703341925,2.467703757
fish7,Washout,1,28,2,0.302162323,-10.77524571,2.783803349
fish7,Washout,1,28,3,0.204897079,-12.7919271,3.473594259
fish7,Washout,1,28,4,0.730152283,-5.984313477,2.69960873
fish7,Washout,1,28,5,0.862999115,-4.82371874,2.127127671
fish7,Washout,1,28,6,0.0,-40.79534587,8.764407672
fish7,Washout,2,29,1,1.0,1.775665354,3.299692775
fish7,Washout,2,29,2,1.0,-1.10883997,2.880822875
fish7,Washout,2,29,3,0.193777237,-11.92090054,3.475774901
fish7,Washout,2,29,4,0.673065338,-6.634567037,2.507914431
fish7,Washout,2,29,5,0.0,-15.96305131,8.713043275
fish7,Washout,2,29,6,0.947618637,-3.670120951,2.252076653
fish7,Washout,3,30,1,0.799493942,-5.564894184,2.622876493
fish7,Washout,3,30,2,0.974779282,-3.577064879,2.431405339
fish7,Washout,3,30,3,1.0,1.77262794,2.633492895
fish7,Washout,3,30,4,0.0,-14.7012555,11.67158469
fish7,Washout,3,30,5,0.825557861,-5.326308471,2.09461714
fish7,Washout,3,30,6,1.0,-2.001739248,2.096260063
fish7,Washout,4,31,1,0.64128891,6.794680067,3.711404339
fish7,Washout,4,31,2,0.891628418,4.215409925,2.32026214
fish7,Washout,4,31,3,1.0,-1.006189449,2.16788847
fish7,Washout,4,31,4,1.0,-0.643942476,2.275901948
fish7,Washout,4,31,5,1.0,0.001710764,2.26513104
fish7,Washout,4,31,6,0.0,23.9705428,5.59521374
fish7,Washout,5,32,1,0.416307602,-10.02247587,2.144683977
fish7,Washout,5,32,2,1.0,-3.267891079,2.165270711
fish7,Washout,5,32,3,0.0,-6.103543471,2.304944216
fish7,Washout,5,32,4,0.274429474,-11.86858171,2.065219958
fish7,Washout,5,32,5,1.0,0.900005962,3.637030466
fish7,Washout,5,32,6,0.932655487,-3.358449711,2.474654478
fish7,Washout,6,33,1,0.517025146,-7.888985751,4.303647309
fish7,Washout,6,33,2,0.932312164,-3.814558438,2.538906724
fish7,Washout,6,33,3,0.0,-12.40841277,9.311952623
fish7,Washout,6,33,4,0.0,-40.89576964,13.12788722
fish7,Washout,6,33,5,0.292434845,-9.853305834,2.651781782
fish7,Washout,6,33,6,0.0,12.99275957,9.866907692
fish7,Washout,7,34,1,1.0,-2.9694207,4.272457492
fish7,Washout,7,34,2,0.803327713,4.477189189,6.80551554
fish7,Washout,7,34,3,0.0,-69.47691561,15.18845209
fish7,Washout,7,34,4,0.46014801,-8.075447136,3.755469877
fish7,Washout,7,34,5,0.488186035,-7.278676623,3.154179942
fish7,Washout,7,34,6,0.039768372,-11.79241679,8.189585439
fish7,Washout,8,35,1,0.0,-19.26176214,10.33962288
fish7,Washout,8,35,2,1.0,1.363369924,4.422800979
fish7,Washout,8,35,3,0.914106522,-3.607626462,4.156218041
fish7,Washout,8,35,4,1.0,-2.108333348,3.967984997
fish7,Washout,8,35,5,0.634985123,-6.270984361,3.70241918
fish7,Washout,8,35,6,0.0,-53.03033458,12.63317005
fish7,Washout,9,36,1,1.0,-2.751309705,2.269411682
fish7,Washout,9,36,2,1.0,-2.321175194,2.498669822
fish7,Washout,9,36,3,0.901670609,3.669106406,2.89604959
fish7,Washout,9,36,4,0.444154892,-9.345985367,6.436096848
fish7,Washout,9,36,5,0.989999924,-2.937527434,2.861921656
fish7,Washout,9,36,6,0.811882172,4.74336147,3.53045959
fish7,Washout,10,37,1,1.0,-2.355790597,2.530236407
fish7,Washout,10,37,2,1.0,-0.016165245,2.3995504
fish7,Washout,10,37,3,1.0,-1.977110862,2.527613961
fish7,Washout,10,37,4,1.0,2.485102501,2.945461264
fish7,Washout,10,37,5,0.880003128,3.6437977,3.857642845
fish7,Washout,10,37,6,0.946397934,-3.311071474,2.422064125
fish7,ReRotation,1,38,1,1.0,2.557575849,5.378255187
fish7,ReRotation,1,38,2,0.913887177,3.768537525,7.163978768
fish7,ReRotation,1,38,3,0.683374557,5.782692065,8.107550696
fish7,ReRotation,1,38,4,0.263500366,9.68954281,7.912847147
fish7,ReRotation,1,38,5,0.542936478,6.403461828,10.75366845
fish7,ReRotation,1,38,6,0.389919434,7.919677873,16.1044358
fish7,ReRotation,2,39,1,0.472545776,7.203665005,5.835371013
fish7,ReRotation,2,39,2,0.791530762,4.735127431,3.043604155
fish7,ReRotation,2,39,3,1.0,1.686169681,9.46562439
fish7,ReRotation,2,39,4,1.0,2.632201973,5.405497955
fish7,ReRotation,2,39,5,0.0,26.00604354,17.01556289
fish7,ReRotation,2,39,6,1.0,0.608081595,3.205603444
fish7,ReRotation,3,40,1,0.813961182,4.777846022,7.664669141
fish7,ReRotation,3,40,2,0.796365891,4.906180204,3.322287048
